DATE,08/02/22 20:54:15,CO,315.83,NO,-6.51,NO2,18.91,O3,31.41,T,21.59,RH,61.67,P,1003.56,G,740.41,PM1.0,3.23,PM2.5,4.99,PM10,6.10,WD,241.76,WS,0.00,BATT,4.09,CHRG,0.00,RUN,96.66,SD,1,RAW,-19,115,25,30,9,-1,11,-31,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/02/22 20:54:45,CO,314.94,NO,-6.64,NO2,19.20,O3,30.35,T,21.57,RH,61.63,P,1003.56,G,738.78,PM1.0,2.96,PM2.5,4.86,PM10,5.90,WD,241.76,WS,0.00,BATT,4.10,CHRG,0.00,RUN,54.77,SD,1,RAW,-19,114,25,29,9,-1,10,-30,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/02/22 20:55:15,CO,317.13,NO,-6.45,NO2,20.02,O3,29.63,T,21.55,RH,61.61,P,1003.58,G,745.36,PM1.0,2.65,PM2.5,4.94,PM10,5.38,WD,241.76,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-19,115,24,29,9,-2,10,-31,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/02/22 20:55:45,CO,320.55,NO,-7.64,NO2,20.00,O3,30.26,T,21.52,RH,61.86,P,1003.60,G,747.86,PM1.0,2.42,PM2.5,4.54,PM10,5.60,WD,241.76,WS,0.00,BATT,4.10,CHRG,0.00,RUN,54.77,SD,1,RAW,-19,116,25,28,9,-2,10,-32,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/02/22 20:56:15,CO,319.54,NO,-8.10,NO2,19.78,O3,30.07,T,21.50,RH,61.31,P,1003.58,G,748.69,PM1.0,2.57,PM2.5,4.29,PM10,5.39,WD,241.76,WS,0.00,BATT,4.09,CHRG,0.00,RUN,54.77,SD,1,RAW,-19,116,25,28,9,-2,10,-32,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/02/22 20:56:45,CO,330.97,NO,-7.62,NO2,19.75,O3,29.28,T,21.48,RH,61.21,P,1003.56,G,748.60,PM1.0,2.57,PM2.5,4.89,PM10,5.35,WD,241.41,WS,0.00,BATT,4.10,CHRG,0.00,RUN,54.77,SD,1,RAW,-20,118,25,28,9,-2,10,-31,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/02/22 20:57:15,CO,332.94,NO,-7.44,NO2,19.42,O3,29.24,T,21.45,RH,61.25,P,1003.58,G,750.28,PM1.0,2.82,PM2.5,4.70,PM10,4.90,WD,241.41,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-21,118,24,27,9,-2,9,-31,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/02/22 20:57:45,CO,332.28,NO,-7.79,NO2,19.80,O3,29.60,T,21.43,RH,61.58,P,1003.58,G,749.44,PM1.0,3.11,PM2.5,4.73,PM10,5.88,WD,241.41,WS,0.00,BATT,4.10,CHRG,0.00,RUN,54.77,SD,1,RAW,-20,121,25,28,8,-2,10,-32,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/02/22 20:58:15,CO,331.40,NO,-8.81,NO2,19.83,O3,29.86,T,21.42,RH,61.88,P,1003.62,G,747.86,PM1.0,3.05,PM2.5,5.47,PM10,5.95,WD,241.41,WS,0.00,BATT,4.10,CHRG,0.00,RUN,54.77,SD,1,RAW,-20,121,25,27,8,-2,9,-32,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,08/02/22 20:58:45,CO,331.94,NO,-9.04,NO2,19.92,O3,29.65,T,21.40,RH,62.14,P,1003.62,G,747.02,PM1.0,2.58,PM2.5,4.46,PM10,4.67,WD,241.41,WS,0.00,BATT,4.09,CHRG,0.00,RUN,54.77,SD,1,RAW,-19,122,25,27,8,-3,9,-33,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
