DATE,09/29/22 20:36:45,CO,300.08,NO,-1.71,NO2,19.40,O3,18.08,T,16.83,RH,64.35,P,1010.66,G,282.31,PM1.0,4.00,PM2.5,7.00,PM10,8.00,WD,211.14,WS,0.00,BATT,4.14,CHRG,0.00,RUN,58.00,SD,1,RAW,-25,103,12,16,3,-5,5,-24,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/29/22 20:37:15,CO,296.32,NO,-5.98,NO2,18.65,O3,16.58,T,16.81,RH,64.18,P,1010.66,G,285.74,PM1.0,4.00,PM2.5,7.00,PM10,8.00,WD,211.14,WS,0.00,BATT,4.14,CHRG,0.00,RUN,56.38,SD,1,RAW,-26,99,13,12,3,-4,3,-24,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/29/22 20:37:45,CO,301.84,NO,-0.40,NO2,17.35,O3,14.27,T,16.81,RH,64.09,P,1010.68,G,289.25,PM1.0,5.00,PM2.5,9.00,PM10,9.00,WD,211.14,WS,0.00,BATT,4.14,CHRG,0.00,RUN,56.38,SD,1,RAW,-25,104,14,21,2,-3,1,-22,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/29/22 20:38:30,CO,302.81,NO,-3.23,NO2,17.15,O3,18.83,T,16.80,RH,64.50,P,1010.70,G,288.75,PM1.0,5.00,PM2.5,7.00,PM10,7.00,WD,211.14,WS,0.00,BATT,4.14,CHRG,0.00,RUN,56.38,SD,1,RAW,-29,95,12,14,3,-2,4,-23,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/29/22 20:39:15,CO,295.89,NO,-4.47,NO2,18.45,O3,14.70,T,16.79,RH,64.77,P,1010.70,G,286.99,PM1.0,5.00,PM2.5,6.00,PM10,8.00,WD,211.14,WS,0.00,BATT,4.14,CHRG,0.00,RUN,56.38,SD,1,RAW,-23,106,13,14,4,-3,0,-26,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/29/22 20:40:00,CO,275.62,NO,-0.48,NO2,18.65,O3,18.03,T,16.78,RH,65.63,P,1010.74,G,286.99,PM1.0,5.00,PM2.5,7.00,PM10,7.00,WD,211.14,WS,0.00,BATT,4.14,CHRG,0.00,RUN,56.38,SD,1,RAW,-22,99,11,16,3,-4,3,-26,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/29/22 20:40:45,CO,291.43,NO,-6.95,NO2,17.56,O3,18.34,T,16.77,RH,65.40,P,1010.74,G,288.75,PM1.0,5.00,PM2.5,7.00,PM10,7.00,WD,210.79,WS,0.00,BATT,4.14,CHRG,0.00,RUN,56.38,SD,1,RAW,-23,104,15,14,1,-4,4,-23,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/29/22 20:41:15,CO,290.60,NO,-4.95,NO2,18.45,O3,17.28,T,16.76,RH,65.85,P,1010.74,G,290.53,PM1.0,5.00,PM2.5,7.00,PM10,7.00,WD,210.79,WS,0.00,BATT,4.14,CHRG,0.00,RUN,56.38,SD,1,RAW,-22,106,14,15,4,-3,4,-23,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/29/22 20:42:00,CO,305.76,NO,-7.71,NO2,17.35,O3,15.93,T,16.75,RH,65.18,P,1010.74,G,289.51,PM1.0,6.00,PM2.5,9.00,PM10,9.00,WD,210.79,WS,0.00,BATT,4.14,CHRG,0.00,RUN,58.00,SD,1,RAW,-25,106,15,13,2,-3,3,-21,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/29/22 20:42:45,CO,324.36,NO,-8.19,NO2,20.91,O3,12.70,T,16.75,RH,64.60,P,1010.76,G,289.25,PM1.0,5.00,PM2.5,8.00,PM10,8.00,WD,210.79,WS,0.00,BATT,4.14,CHRG,0.00,RUN,56.38,SD,1,RAW,-24,117,16,14,3,-7,2,-24,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
