DATE,07/28/26 20:30:45,CO,376.56,NO,30.24,NO2,21.60,O3,21.52,T,20.87,RH,62.10,P,1002.20,G,0.00,PM1.0,0.00,PM2.5,1.00,PM10,2.00,WD,230.50,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-44,70,-1,38,11,-4,10,-24,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:31:30,CO,346.65,NO,29.51,NO2,15.15,O3,26.70,T,20.82,RH,61.69,P,1002.18,G,0.00,PM1.0,1.00,PM2.5,2.00,PM10,3.00,WD,230.15,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-39,71,-1,37,13,6,12,-17,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:32:15,CO,412.27,NO,29.51,NO2,17.97,O3,26.70,T,20.77,RH,61.18,P,1002.18,G,0.00,PM1.0,1.00,PM2.5,2.00,PM10,2.00,WD,229.79,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-49,72,-1,37,11,1,13,-20,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:32:45,CO,396.88,NO,29.52,NO2,17.67,O3,27.04,T,20.72,RH,61.02,P,1002.20,G,0.00,PM1.0,0.00,PM2.5,0.00,PM10,0.00,WD,229.79,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-41,89,-1,37,12,2,13,-20,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:33:30,CO,399.20,NO,29.52,NO2,13.59,O3,31.01,T,20.68,RH,60.90,P,1002.18,G,0.00,PM1.0,0.00,PM2.5,1.00,PM10,3.00,WD,229.44,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-45,78,-1,37,11,7,14,-17,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:34:15,CO,371.41,NO,29.53,NO2,12.99,O3,28.52,T,20.61,RH,60.29,P,1002.18,G,0.00,PM1.0,1.00,PM2.5,1.00,PM10,1.00,WD,229.44,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-38,86,-1,37,13,9,12,-16,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:35:00,CO,375.45,NO,29.53,NO2,16.37,O3,37.50,T,20.55,RH,60.24,P,1002.16,G,0.00,PM1.0,1.00,PM2.5,1.00,PM10,1.00,WD,229.09,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-37,91,-1,37,14,5,15,-29,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:35:45,CO,352.34,NO,29.54,NO2,17.41,O3,25.35,T,20.49,RH,60.69,P,1002.18,G,0.00,PM1.0,1.00,PM2.5,2.00,PM10,2.00,WD,228.74,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-37,80,-1,37,13,3,12,-19,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:36:15,CO,377.36,NO,29.54,NO2,19.63,O3,21.04,T,20.44,RH,60.93,P,1002.20,G,0.00,PM1.0,1.00,PM2.5,2.00,PM10,2.00,WD,228.74,WS,0.00,BATT,4.09,CHRG,0.00,RUN,56.38,SD,1,RAW,-36,95,-1,37,13,0,13,-15,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:37:00,CO,402.84,NO,29.55,NO2,17.74,O3,27.60,T,20.38,RH,60.58,P,1002.18,G,0.00,PM1.0,1.00,PM2.5,1.00,PM10,1.00,WD,228.74,WS,0.00,BATT,4.09,CHRG,0.00,RUN,56.38,SD,1,RAW,-44,83,-1,37,12,2,13,-21,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:37:45,CO,330.98,NO,29.56,NO2,17.02,O3,30.81,T,20.34,RH,61.11,P,1002.20,G,0.00,PM1.0,0.00,PM2.5,1.00,PM10,1.00,WD,228.39,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-33,82,-1,37,12,3,12,-26,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:38:30,CO,358.47,NO,28.82,NO2,19.52,O3,23.49,T,20.30,RH,60.87,P,1002.20,G,0.00,PM1.0,0.00,PM2.5,1.00,PM10,1.00,WD,228.39,WS,0.00,BATT,4.10,CHRG,0.00,RUN,54.77,SD,1,RAW,-40,74,-1,36,11,-1,12,-20,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:39:00,CO,366.84,NO,28.82,NO2,16.16,O3,25.36,T,20.27,RH,60.75,P,1002.18,G,0.00,PM1.0,1.00,PM2.5,2.00,PM10,2.00,WD,228.04,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-41,75,-1,36,10,3,12,-17,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:39:45,CO,305.66,NO,28.83,NO2,23.35,O3,20.04,T,20.24,RH,60.77,P,1002.20,G,0.00,PM1.0,1.00,PM2.5,2.00,PM10,2.00,WD,228.04,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-32,73,-1,36,13,-5,10,-25,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:40:30,CO,362.52,NO,28.83,NO2,21.01,O3,26.09,T,20.22,RH,60.99,P,1002.22,G,0.00,PM1.0,1.00,PM2.5,2.00,PM10,2.00,WD,228.04,WS,0.00,BATT,4.10,CHRG,0.00,RUN,56.38,SD,1,RAW,-40,76,-1,36,11,-3,15,-21,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/28/26 20:41:15,CO,358.29,NO,28.83,NO2,19.84,O3,22.79,T,20.19,RH,60.91,P,1002.22,G,0.00,PM1.0,1.00,PM2.5,2.00,PM10,2.00,WD,227.68,WS,0.00,BATT,4.09,CHRG,0.00,RUN,56.38,SD,1,RAW,-40,74,-1,36,10,-2,10,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
